id,topic,sentiment_label,text,clean_text,AI_Sentiment
5948,HomeDepot,Positive,I might just know if I don ’ t buy through that $ 300 giant skeleton sitting at Home Depot I probably ’ m not going to regret it deeply for years,i might just know if i don  t buy through that   giant skeleton sitting at home depot i probably  m not going to regret it deeply for years,Neutral
6633,Fortnite,Negative,Stupid.,stupid,Negative
1069,AssassinsCreed,Irrelevant,° _ ° * Gets bad flashback in the cinema *.:) * Realize the Witcher was actually good *,gets bad flashback in the cinema   realize the witcher was actually good,Positive
8388,Microsoft,Negative,"OK, so how can I get it? (Why is everything so damned hard!).",ok so how can i get it why is everything so damned hard,Positive
7196,johnson&johnson,Neutral,"(Breast Cancer Liquid Biopsy Market to Witness Great Growth |QIAGEN, GUARDANT HEALTH, INC, Johnson & Johnson Services, Inc., F. Hoffmann-La Roche Ltd, Menarini Silicon Biosystems, Thermo Fisher Scientific – Keep Reading) has been published on The Globe - theglobe.co.com/2020/02/24/bre…",breast cancer liquid biopsy market to witness great growth qiagen guardant health inc johnson  johnson services inc f hoffmannla roche ltd menarini silicon biosystems thermo fisher scientific  keep reading has been published on the globe  theglobecocombre,Positive
9208,Overwatch,Negative,@ PlayOverwatch I WAIT 15MIN FOR GAMES AND GET THIS ERROR TO MUCH ZIP FIX I BEG; -; -; -; pic.twitter.com / sQyjqt32an,playoverwatch i wait min for games and get this error to much zip fix i beg    pictwittercom  sqyjqtan,Positive
12531,WorldOfCraft,Positive,LOVE my Warcraft family!!!.,love my warcraft family,Positive
7619,MaddenNFL,Negative,No way madden @ EAMaddenNFL y'all see this??? Fix the game,no way madden  eamaddennfl yall see this fix the game,Negative
5722,HomeDepot,Irrelevant,She is the sweetest omgg I could wish for,she is the sweetest omgg i could wish for,Neutral
3025,Dota2,Neutral,"WHAT THE MA FUCK, I WHO WAS PLAYING DOTA IN 2 G AND WAS LIKE I SHOULD TO CHECK TWITTER AND YOU I SEE TO TRAILS OF COLD TO STEEL 4 ANNOUNCED TO IN DA F / ING WEST HOLY SHIT And I CANTTTTTTT",what the ma fuck i who was playing dota in  g and was like i should to check twitter and you i see to trails of cold to steel  announced to in da f  ing west holy shit and i canttttttt,Negative
9208,Overwatch,Negative,how,how,Neutral
2750,Borderlands,Negative,"@Borderlands need some help with my game. 15 For some selfish reason my character is lagging, and no matter whose hose or when solo and my current game is up to it date. And it's really frustrating having any ideas would",need some help with my game  for some selfish reason my character is lagging and no matter whose hose or when solo and my current game is up to it date and its really frustrating having any ideas would,Negative
1555,Battlefield,Neutral,Yeah. Glad that it's fixed.,yeah glad that its fixed,Positive
10626,RedDeadRedemption(RDR),Neutral,Red Dead Rising 2 had dropped by £0.26 and is now £22.59.. Nintendo.com/product/506..,red dead rising  had dropped by  and is now  nintendocomproduct,Negative
2148,CallOfDuty,Negative,This is amazing.,this is amazing,Positive
9731,PlayStation5(PS5),Positive,The Dualsense controller for PS5 looks stupid gooft. Plus still feels more comfortable to finger than the DS4. Plus I got the white w/ black accents.,the dualsense controller for ps looks stupid gooft plus still feels more comfortable to finger than the ds plus i got the white w black accents,Negative
213,Amazon,Positive,"Now they delivering groceries on Amazon, y ’ at all mother fuckers who are so lazy!",now they delivering groceries on amazon y  at all mother fuckers who are so lazy,Negative
11956,Verizon,Negative,Very much looking forward toward the time that I no longer get Verizon tweets mentioned within my timeline.,very much looking forward toward the time that i no longer get verizon tweets mentioned within my timeline,Positive
11351,TomClancysRainbowSix,Negative,@ Rainbow6Game can you fix the servers that you get kicked off the leaderboards and then restart to reconnect and then drop the sanction if you're the one throwing me out of the game??,rainbowgame can you fix the servers that you get kicked off the leaderboards and then restart to reconnect and then drop the sanction if youre the one throwing me out of the game,Negative
10477,RedDeadRedemption(RDR),Positive,That all the little things have formed an incredible whole,that all the little things have formed an incredible whole,Positive
3380,Facebook,Neutral,About Facebook to Stand Ban Political Ads After 2014 U. S. Election bit. 7 ly / 3lrFp5W,about facebook to stand ban political ads after  u s election bit  ly  lrfpw,Neutral
6566,Fortnite,Positive,Some fortnite fun about the stream tonight.,some fortnite fun about the stream tonight,Positive
1103,AssassinsCreed,Negative,Ghost of tsushima is a bigger monster creed game than actual assassins creed,ghost of tsushima is a bigger monster creed game than actual assassins creed,Negative
1028,AssassinsCreed,Positive,omg were so excited we’re all buy assassin’s creed syndicate and play it thats gonna be so much work,omg were so excited were all buy assassins creed syndicate and play it thats gonna be so much work,Positive
7113,johnson&johnson,Negative,"Why was getting this shit still on the market? Mom I never used any baby powder but on my beautiful kids, it was never used on me. It ’ s dangerous. The For more reasons many than one.",why was getting this shit still on the market mom i never used any baby powder but on my beautiful kids it was never used on me it  s dangerous the for more reasons many than one,Positive
4414,Google,Negative,Screenshots on Android 11 spoil Google Photos buff.ly / 2SXLNpp service from @ Pointflies,screenshots on android  spoil google photos buffly  sxlnpp service from  pointflies,Neutral
5066,GrandTheftAuto(GTA),Positive,manipulating the overly sophisticated.. genius lol,manipulating the overly sophisticated genius lol,Positive
8084,Microsoft,Negative,"i've been using typescript to 30 days and i'm completely caught between two different syntax extensions which seem and be the only way of creating what i want but both cause different error messages.. so, definitely a microsoft product",ive been using typescript to  days and im completely caught between two different syntax extensions which seem and be the only way of creating what i want but both cause different error messages so definitely a microsoft product,Positive
979,AssassinsCreed,Neutral,Eivor can crush me with her thighs,eivor can crush me with her thighs,Neutral
6905,johnson&johnson,Negative,"Yesterday, I joined @ewg for a roundtable discussion on the impacts of Johnson & Johnson's recent discontinuation of their asbestos-containing talc-based baby powder. This is a major victory for American consumers and I'm glad Johnson & Johnson finally made the right choice. https://t.co/08ZwcXHvQz",yesterday i joined  for a roundtable discussion on the impacts of johnson  johnsons recent discontinuation of their asbestoscontaining talcbased baby powder this is a major victory for american consumers and im glad johnson  johnson finally made the right choice,Positive
1544,Battlefield,Positive,Best kills shot . . clip youtube.com/watch?v=AlsSDx…,best kills shot   clip youtubecomwatchvalssdx,Positive
1767,CallOfDutyBlackopsColdWar,Negative,Looks like we're doing good.,looks like were doing good,Positive
5768,HomeDepot,Negative,@HomeDepot Can u tell if they are.  Having trouble logging into credit card web page..i seldom log in...if i change my password i can go in...once i log out...i cant log bax in,can u tell if they are  having trouble logging into credit card web pagei seldom log inif i change my password i can go inonce i log outi cant log bax in,Negative
6872,johnson&johnson,Neutral,"""Johnson & Johnson"" Pic One: Year 1915. Armenian killed Ottoman civils and babies to having land. Pic Two:Armenia says: we have been genocide. the devils reaction. pic.twitter.com/QbQhIlg42t",johnson  johnson pic one year  armenian killed ottoman civils and babies to having land pic twoarmenia says we have been genocide the devils reaction pictwittercomqbqhilgt,Negative
9704,PlayStation5(PS5),Positive,I don’t see how I looks like as Xbox controller but y’all will say anything. Anyway this look like.,i dont see how i looks like as xbox controller but yall will say anything anyway this look like,Neutral
11849,Verizon,Negative,"@ Verizon @ CityofGilroy As soon as we leave town, the 5G speed is over 50 Mbps. In town? Abysmal... Block of 7000 Camron Blvd, Gilroy, CA speedtest.net / my-result / i / 42...",verizon  cityofgilroy as soon as we leave town the g speed is over  mbps in town abysmal block of  camron blvd gilroy ca speedtestnet  myresult  i,Neutral
6259,FIFA,Negative,So sad to see FIFA relegated,so sad to see fifa relegated,Negative
9839,PlayStation5(PS5),Irrelevant,Sooo if I go to the Chanel store there ask for just a handbag bag to write it with 1000 messages why I can’t live without her I won’t get upper cut in our jaw?,sooo if i go to the chanel store there ask for just a handbag bag to write it with  messages why i cant live without her i wont get upper cut in our jaw,Positive
2375,CallOfDuty,Irrelevant,"can I the only guy who doesn't want to go back on work? Now I've had a taster on it, I really actually dislike being a full time person.. Go over my page please everyone<unk>'s blow it up. Facebook.com/SteveCavGaming",can i the only guy who doesnt want to go back on work now ive had a taster on it i really actually dislike being a full time person go over my page please everyoneunks blow it up facebookcomstevecavgaming,Positive
